date,year,month,reporter genome 2,reporter genome 3,reporter name,mirror,trade flow,HS Code,HS Description,value,value currency,quantity,quantity unit,quantity type,partner genome 2,partner genome 3,partner name
201901,2019,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",6531206.256,USD,357264,KG,primary,US,USA,United States
201901,2019,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",552223.2558,USD,47948,KG,primary,VN,VNM,Viet-Nam
201701,2017,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",5323.5108,USD,390,KG,primary,AT,AUT,Austria
201901,2019,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",141447.8062,USD,7348,KG,primary,SG,SGP,Singapore
201701,2017,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1369771.173,USD,91556,KG,primary,US,USA,United States
201901,2019,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2433494.643,USD,389586,KG,primary,CN,CHN,China (People's Republic of)
201701,2017,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",95029.9757,USD,9695,KG,primary,TH,THA,Thailand
201701,2017,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",107151.2002,USD,14726,KG,primary,VN,VNM,Viet-Nam
201401,2014,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1093926.126,USD,88294,KG,primary,US,USA,United States
201901,2019,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",150022.907,USD,7484,KG,primary,HK,HKG,Hong Kong
201701,2017,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",288131.6082,USD,16601,KG,primary,SG,SGP,Singapore
201902,2019,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",370337.6244,USD,17488,KG,primary,FR,FRA,France
201701,2017,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",479599.0291,USD,80190,KG,primary,CN,CHN,China (People's Republic of)
201401,2014,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",22861.7524,USD,1352,KG,primary,TH,THA,Thailand
201902,2019,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3121533.377,USD,165306,KG,primary,US,USA,United States
201702,2017,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1298988.993,USD,91370,KG,primary,US,USA,United States
201401,2014,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",378979.9351,USD,37362,KG,primary,CN,CHN,China (People's Republic of)
201902,2019,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",599834.2611,USD,34020,KG,primary,VN,VNM,Viet-Nam
201702,2017,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",690179.6988,USD,110222,KG,primary,VN,VNM,Viet-Nam
201402,2014,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",451825.2158,USD,48095,KG,primary,US,USA,United States
201902,2019,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1472162.517,USD,192424,KG,primary,CN,CHN,China (People's Republic of)
201702,2017,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",211671.5473,USD,17256,KG,primary,CN,CHN,China (People's Republic of)
201902,2019,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",74068.5847,USD,22563,KG,primary,JP,JPN,Japan
201402,2014,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3620.2131,USD,250,KG,primary,SG,SGP,Singapore
201703,2017,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1769950.206,USD,123196,KG,primary,US,USA,United States
201903,2019,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1367021.436,USD,78516,KG,primary,US,USA,United States
201403,2014,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",473968.3161,USD,41201,KG,primary,US,USA,United States
201704,2017,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",42916435.35,USD,2627169,KG,primary,US,USA,United States
201903,2019,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",224526.083,USD,14669,KG,primary,VN,VNM,Viet-Nam
201403,2014,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",287644.3403,USD,50967,KG,primary,CN,CHN,China (People's Republic of)
201704,2017,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",115345.405,USD,18370,KG,primary,VN,VNM,Viet-Nam
201904,2019,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",50078394.16,USD,2538607,KG,primary,US,USA,United States
201404,2014,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",24639673.4,USD,2125602,KG,primary,US,USA,United States
201904,2019,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",299333.9743,USD,17636,KG,primary,CN,CHN,China (People's Republic of)
201704,2017,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",493285.2412,USD,81448,KG,primary,CN,CHN,China (People's Republic of)
201404,2014,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",172644.6151,USD,18850,KG,primary,VN,VNM,Viet-Nam
201905,2019,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",226547597.7,USD,11946070,KG,primary,US,USA,United States
201704,2017,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1784.4852,USD,83,KG,primary,KR,KOR,Korea (Rep. of)
201404,2014,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1535464.398,USD,165078,KG,primary,CN,CHN,China (People's Republic of)
201201,2012,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",5059191.925,USD,425747,KG,primary,US,USA,United States
201905,2019,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",6816471.083,USD,439694,KG,primary,VN,VNM,Viet-Nam
201705,2017,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",180793307.7,USD,11405431,KG,primary,US,USA,United States
201405,2014,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",82704.499,USD,5006,KG,primary,RU,RUS,Russian Federation
201905,2019,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",5392630.002,USD,290823,KG,primary,ID,IDN,Indonesia
201201,2012,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1506654.146,USD,198100,KG,primary,CN,CHN,China (People's Republic of)
201705,2017,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",332129.3517,USD,37216,KG,primary,VN,VNM,Viet-Nam
201905,2019,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",166846.0608,USD,9117,KG,primary,SG,SGP,Singapore
201202,2012,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2217656.693,USD,204922,KG,primary,US,USA,United States
201705,2017,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",5264360.408,USD,341193,KG,primary,ID,IDN,Indonesia
201202,2012,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",270809.1578,USD,33148,KG,primary,CN,CHN,China (People's Republic of)
201905,2019,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",8213336.478,USD,524257,KG,primary,CN,CHN,China (People's Republic of)
201705,2017,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",13430492.19,USD,895349,KG,primary,CN,CHN,China (People's Republic of)
201405,2014,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",122382118,USD,10671491,KG,primary,US,USA,United States
201202,2012,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1199.9487,USD,68,KG,primary,JP,JPN,Japan
201905,2019,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",236273.3597,USD,21432,KG,primary,KR,KOR,Korea (Rep. of)
201705,2017,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",25109039.72,USD,1710222,KG,primary,JP,JPN,Japan
201405,2014,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1113805.14,USD,95616,KG,primary,TH,THA,Thailand
201905,2019,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",14803580.51,USD,982824,KG,primary,JP,JPN,Japan
201203,2012,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",597565.2643,USD,49114,KG,primary,US,USA,United States
201405,2014,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1393129.146,USD,159223,KG,primary,VN,VNM,Viet-Nam
201705,2017,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",317484.5987,USD,17906,KG,primary,TW,TWN,Taiwan
201906,2019,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",708732.5437,USD,64290,KG,primary,FR,FRA,France
201203,2012,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",329782.6722,USD,34650,KG,primary,CN,CHN,China (People's Republic of)
201405,2014,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",5023458.177,USD,467901,KG,primary,ID,IDN,Indonesia
201705,2017,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2219084.86,USD,140163,KG,primary,HK,HKG,Hong Kong
201906,2019,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",165263418.9,USD,8871114,KG,primary,US,USA,United States
201204,2012,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",94.7276,USD,18,KG,primary,FR,FRA,France
201405,2014,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",36454825.73,USD,3417580,KG,primary,CN,CHN,China (People's Republic of)
201706,2017,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",162741062.7,USD,10089974,KG,primary,US,USA,United States
201906,2019,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",327594.1423,USD,16983,KG,primary,TH,THA,Thailand
201204,2012,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",80727298.57,USD,7346837,KG,primary,US,USA,United States
201405,2014,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",15014554.34,USD,1236845,KG,primary,JP,JPN,Japan
201706,2017,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",527413.2229,USD,34423,KG,primary,TH,THA,Thailand
201906,2019,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",4854548.043,USD,275019,KG,primary,VN,VNM,Viet-Nam
201204,2012,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",7080916.961,USD,651329,KG,primary,CN,CHN,China (People's Republic of)
201706,2017,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3713458.892,USD,293292,KG,primary,VN,VNM,Viet-Nam
201406,2014,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",727116.7765,USD,73299,KG,primary,NL,NLD,Netherlands
201906,2019,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",12262311.93,USD,662891,KG,primary,ID,IDN,Indonesia
201204,2012,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",7798507.616,USD,628419,KG,primary,JP,JPN,Japan
201706,2017,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",6976708.207,USD,451731,KG,primary,ID,IDN,Indonesia
201406,2014,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",157190005.1,USD,13795253,KG,primary,US,USA,United States
201906,2019,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",13090248.3,USD,863094,KG,primary,CN,CHN,China (People's Republic of)
201204,2012,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",99158.6154,USD,8500,KG,primary,HK,HKG,Hong Kong
201406,2014,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",225405.333,USD,18861,KG,primary,TH,THA,Thailand
201906,2019,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",236243.9304,USD,21432,KG,primary,KR,KOR,Korea (Rep. of)
201706,2017,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",24155835.91,USD,1682393,KG,primary,CN,CHN,China (People's Republic of)
201205,2012,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",131866700.9,USD,12290661,KG,primary,US,USA,United States
201406,2014,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2518511.209,USD,217358,KG,primary,VN,VNM,Viet-Nam
201906,2019,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",17953216.4,USD,1184843,KG,primary,JP,JPN,Japan
201706,2017,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",315031.9382,USD,17964,KG,primary,KR,KOR,Korea (Rep. of)
201906,2019,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1164770.894,USD,74777,KG,primary,HK,HKG,Hong Kong
201706,2017,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",26849224.48,USD,1842714,KG,primary,JP,JPN,Japan
201406,2014,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",4526117.633,USD,432369,KG,primary,ID,IDN,Indonesia
201205,2012,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1186481.145,USD,97733,KG,primary,VN,VNM,Viet-Nam
201706,2017,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2060769.157,USD,124152,KG,primary,HK,HKG,Hong Kong
201907,2019,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",424650.3382,USD,26398,KG,primary,NL,NLD,Netherlands
201406,2014,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",407403.7678,USD,37699,KG,primary,SG,SGP,Singapore
201205,2012,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",4030132.306,USD,375830,KG,primary,ID,IDN,Indonesia
201707,2017,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",906848.9375,USD,56580,KG,primary,NL,NLD,Netherlands
201907,2019,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",114756237.7,USD,6007337,KG,primary,US,USA,United States
201406,2014,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",34808338.87,USD,3343826,KG,primary,CN,CHN,China (People's Republic of)
201205,2012,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",32510477.89,USD,3099133,KG,primary,CN,CHN,China (People's Republic of)
201707,2017,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",142222544.5,USD,8538789,KG,primary,US,USA,United States
201205,2012,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",550604.6461,USD,51494,KG,primary,KR,KOR,Korea (Rep. of)
201406,2014,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",24421705.66,USD,2102184,KG,primary,JP,JPN,Japan
201707,2017,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3483280.835,USD,236790,KG,primary,VN,VNM,Viet-Nam
201205,2012,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",24812249.14,USD,2020110,KG,primary,JP,JPN,Japan
201907,2019,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",324237.4965,USD,16330,KG,primary,TH,THA,Thailand
201707,2017,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3760795.043,USD,302407,KG,primary,ID,IDN,Indonesia
201205,2012,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",512687.688,USD,40540,KG,primary,HK,HKG,Hong Kong
201406,2014,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",918242.0881,USD,77399,KG,primary,HK,HKG,Hong Kong
201907,2019,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2500802.175,USD,153971,KG,primary,VN,VNM,Viet-Nam
201707,2017,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",124007.0837,USD,7348,KG,primary,SG,SGP,Singapore
201206,2012,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1052619.852,USD,94248,KG,primary,NL,NLD,Netherlands
201407,2014,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",392199.5127,USD,35098,KG,primary,NL,NLD,Netherlands
201907,2019,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",235937.2886,USD,18074,KG,primary,ID,IDN,Indonesia
201707,2017,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",14757689.28,USD,1114870,KG,primary,CN,CHN,China (People's Republic of)
201206,2012,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",74538283.53,USD,6824506,KG,primary,US,USA,United States
201407,2014,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",97179777.41,USD,8316144,KG,primary,US,USA,United States
201907,2019,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",38231.9075,USD,1819,KG,primary,MY,MYS,Malaysia
201707,2017,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",307484.2531,USD,16329,KG,primary,KR,KOR,Korea (Rep. of)
201206,2012,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",394732.4447,USD,37740,KG,primary,TH,THA,Thailand
201407,2014,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",479877.8194,USD,32535,KG,primary,TH,THA,Thailand
201707,2017,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",8338713.9,USD,639661,KG,primary,JP,JPN,Japan
201907,2019,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",263936.0695,USD,17500,KG,primary,SG,SGP,Singapore
201206,2012,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3179877.255,USD,299601,KG,primary,ID,IDN,Indonesia
201407,2014,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",185443.3911,USD,16738,KG,primary,VN,VNM,Viet-Nam
201707,2017,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",174645.5008,USD,17625,KG,primary,TW,TWN,Taiwan
201206,2012,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",20796852.32,USD,1928065,KG,primary,CN,CHN,China (People's Republic of)
201907,2019,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2863858.401,USD,215537,KG,primary,CN,CHN,China (People's Republic of)
201407,2014,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",6294446.409,USD,572206,KG,primary,ID,IDN,Indonesia
201707,2017,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",11506.8345,USD,653,KG,primary,HK,HKG,Hong Kong
201206,2012,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",557697.2921,USD,53167,KG,primary,KR,KOR,Korea (Rep. of)
202101,2021,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",808296.3512,USD,32644,KG,primary,US,USA,United States
201907,2019,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",4395936.03,USD,288690,KG,primary,JP,JPN,Japan
201407,2014,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",184579.9279,USD,17799,KG,primary,SG,SGP,Singapore
201708,2017,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",35166493.77,USD,2141517,KG,primary,US,USA,United States
201206,2012,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",8869372.851,USD,714698,KG,primary,JP,JPN,Japan
201907,2019,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",923037.9471,USD,53369,KG,primary,HK,HKG,Hong Kong
202101,2021,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",329026.441,USD,18850,KG,primary,VN,VNM,Viet-Nam
201407,2014,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",10196151.55,USD,940764,KG,primary,CN,CHN,China (People's Republic of)
201708,2017,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",334913.031,USD,68961,KG,primary,TH,THA,Thailand
201206,2012,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",34895.5146,USD,3130,KG,primary,HK,HKG,Hong Kong
202102,2021,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2259332.508,USD,86814,KG,primary,US,USA,United States
201708,2017,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",570532.1431,USD,37267,KG,primary,VN,VNM,Viet-Nam
201407,2014,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",217409.2269,USD,16983,KG,primary,KR,KOR,Korea (Rep. of)
201207,2012,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",791512.4472,USD,74860,KG,primary,NL,NLD,Netherlands
201908,2019,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",34710328.97,USD,1756180,KG,primary,US,USA,United States
202102,2021,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3827.6191,USD,270,KG,primary,TH,THA,Thailand
201708,2017,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",345077.4062,USD,25511,KG,primary,ID,IDN,Indonesia
201407,2014,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",4865344.034,USD,413322,KG,primary,JP,JPN,Japan
201207,2012,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",81341.4144,USD,7485,KG,primary,DK,DNK,Denmark
201908,2019,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",459043.5616,USD,32182,KG,primary,ID,IDN,Indonesia
202102,2021,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",326855.044,USD,18835,KG,primary,VN,VNM,Viet-Nam
201407,2014,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",120522.5091,USD,11421,KG,primary,HK,HKG,Hong Kong
201708,2017,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3119414.321,USD,275967,KG,primary,CN,CHN,China (People's Republic of)
201207,2012,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",59429720.31,USD,5543389,KG,primary,US,USA,United States
202103,2021,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",8253737.112,USD,279249,KG,primary,US,USA,United States
201408,2014,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",68696.4213,USD,6421,KG,primary,NL,NLD,Netherlands
201708,2017,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",285995.4394,USD,18681,KG,primary,KR,KOR,Korea (Rep. of)
201207,2012,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",389439.0899,USD,37721,KG,primary,ID,IDN,Indonesia
202103,2021,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",253746.0669,USD,26590,KG,primary,CN,CHN,China (People's Republic of)
201908,2019,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",6481.7123,USD,360,KG,primary,CN,CHN,China (People's Republic of)
201408,2014,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",32635326.64,USD,2738816,KG,primary,US,USA,United States
201708,2017,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1438514.765,USD,104644,KG,primary,JP,JPN,Japan
201207,2012,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",9664158.611,USD,946870,KG,primary,CN,CHN,China (People's Republic of)
202103,2021,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",80005.5648,USD,5815,KG,primary,HK,HKG,Hong Kong
201908,2019,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",136806.8493,USD,8824,KG,primary,JP,JPN,Japan
201408,2014,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1766778.531,USD,128045,KG,primary,VN,VNM,Viet-Nam
201708,2017,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",31281.16,USD,4083,KG,primary,HK,HKG,Hong Kong
201207,2012,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3841163.318,USD,305553,KG,primary,JP,JPN,Japan
202104,2021,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",257256513,USD,9213792,KG,primary,US,USA,United States
201908,2019,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",678839.3836,USD,37687,KG,primary,HK,HKG,Hong Kong
201408,2014,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",369545.3996,USD,36511,KG,primary,ID,IDN,Indonesia
